,style_id,Super Style,Style,Unnamed: 0,beer_id,name,display_name,abv,year,glass_id,organic,brewery_id,retired,status
1017,125.0,Hybrid/mixed Beer,Specialty Beer,382.0,jcxBhr,el Mole Ocho,el Mole Ocho (2011),8.4,2011.0,5.0,N,AqEUBQ,N,verified
1018,125.0,Hybrid/mixed Beer,Specialty Beer,391.0,LDb6oj,Estate Ale,Estate Ale,6.7,,5.0,Y,nHLlnK,N,verified
1019,125.0,Hybrid/mixed Beer,Specialty Beer,440.0,uec7XF,Fusion 22,Fusion 22,7.8,,,N,nLsoQ9,N,verified
1020,125.0,Hybrid/mixed Beer,Specialty Beer,538.0,YUaX19,Holiday Ale (2011),Holiday Ale (2011),7.6,,5.0,N,nLsoQ9,N,verified
1021,125.0,Hybrid/mixed Beer,Specialty Beer,540.0,9UUKMj,Holiday Leftovers Ale,Holiday Leftovers Ale,7.6,,5.0,N,nLsoQ9,N,verified
1022,125.0,Hybrid/mixed Beer,Specialty Beer,554.0,qXs21b,Hop Smack Double,Hop Smack Double,8.1,,,N,nHLlnK,N,verified
1023,125.0,Hybrid/mixed Beer,Specialty Beer,767.0,qX8i3E,Oskar the G’Rauch,Oskar the G’Rauch,8.5,,,N,q6vJUK,N,verified
1024,125.0,Hybrid/mixed Beer,Specialty Beer,877.0,a5LtHp,Sacramento Beer Week Beer,Sacramento Beer Week Beer,9.0,,5.0,N,nLsoQ9,N,verified
1025,125.0,Hybrid/mixed Beer,Specialty Beer,880.0,yh28GV,Sakitumi,Sakitumi,9.0,,,N,nLsoQ9,N,verified
1026,125.0,Hybrid/mixed Beer,Specialty Beer,924.0,Bzl1Jw,Solar Coaster,Solar Coaster,6.1,,,N,AqEUBQ,N,verified
1027,125.0,Hybrid/mixed Beer,Specialty Beer,993.0,vf8QTx,Terra Incognita,Terra Incognita,8.5,,8.0,N,nHLlnK,N,verified
1028,126.0,Hybrid/mixed Beer,Specialty Honey Lager or Ale,874.0,VdK5qM,Rye Way 117,Rye Way 117,7.4,,,N,nHLlnK,N,verified
1029,127.0,Hybrid/mixed Beer,Gluten-Free Beer,843.0,7aeVlx,Redbridge,Redbridge,4.0,,5.0,N,BznahA,N,verified
1030,128.0,Hybrid/mixed Beer,Indigenous Beer (Lager or Ale),524.0,MZicx4,Hatchery Series 2 Mexican Style Lager,Hatchery Series 2 Mexican Style Lager,4.8,,,N,TMc6H2,N,verified
1031,129.0,Hybrid/mixed Beer,Smoke Beer (Lager or Ale),917.0,K6s9S1,Smoke on The Water,Smoke on The Water,7.0,,,N,q6vJUK,N,verified
1032,129.0,Hybrid/mixed Beer,Smoke Beer (Lager or Ale),1032.0,pO0ouy,Triple Smoked Cubcrawler,Triple Smoked Cubcrawler,6.0,,,Y,p1tFbP,N,verified
1033,130.0,Hybrid/mixed Beer,Experimental Beer (Lager or Ale),,,,,,,,,,,
1034,131.0,Hybrid/mixed Beer,Historical Beer,,,,,,,,,,,
1035,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,94.0,xjSOtt,Barrel-Aged Porter,Barrel-Aged Porter,7.4,,,N,nHLlnK,N,verified
1036,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,107.0,OJadqc,Beer Barrel Bourbon,Beer Barrel Bourbon,,,,N,AqEUBQ,N,verified
1037,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,472.0,4o9Ml2,Grandma's Closet,Grandma's Closet,7.6,,,N,nHLlnK,N,verified
1038,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,535.0,5ntmM9,Holidale,Holidale,7.4,,,N,IImUD9,N,verified
1039,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,536.0,GnPJde,Holidale (2016),Holidale (2016),10.3,,,N,IImUD9,N,verified
1040,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,537.0,t787n5,Holidale (2017),Holidale (2017),8.8,,,N,IImUD9,N,verified
1041,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,669.0,fIWpZI,Marilla Trail,Marilla Trail,10.1,,,N,AqEUBQ,N,verified
1042,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,780.0,cB7Dxt,Ovila Dubbel Barrel-Aged,Ovila Dubbel Barrel-Aged,10.8,,,N,nHLlnK,N,verified
1043,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,857.0,zkfPGW,Rompo Red Rye (Bourbon Barrel Aged),Rompo Red Rye (Bourbon Barrel Aged),5.2,,,Y,p1tFbP,N,verified
1044,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,858.0,M77aJE,Rompo Red Rye (Corsair Quinoa Whiskey Barrel Aged),Rompo Red Rye (Corsair Quinoa Whiskey Barrel Aged),,,,Y,p1tFbP,N,verified
1045,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,859.0,akZCc6,Rompo Red Rye (Dickel),Rompo Red Rye (Dickel),5.2,,,Y,p1tFbP,N,verified
1046,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,903.0,f1MEZQ,Single Barrel Rompo,Single Barrel Rompo,,,,Y,p1tFbP,N,verified
1047,132.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Beer,1068.0,5hvNTC,Well Built,Well Built,8.8,,,N,IImUD9,N,verified
1048,133.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Pale to Amber Beer,635.0,41SRDq,Leghorn IPA Barrel Aged - Dickel,Leghorn IPA Barrel Aged - Dickel,,,,Y,p1tFbP,N,verified
1049,134.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Dark Beer,105.0,c4ODPx,Bearwalker Maple Brown (Four Roses Barrel-Aged),Bearwalker Maple Brown (Four Roses Barrel-Aged),,,,Y,p1tFbP,N,verified
1050,134.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Dark Beer,241.0,jnOm9n,Buffalo Trace Barrel-Aged Bearwalker,Buffalo Trace Barrel-Aged Bearwalker,,,,Y,p1tFbP,N,verified
1051,134.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Dark Beer,366.0,DwfEan,Dragon's Milk Reserve: Raspberry Lemon,Dragon's Milk Reserve: Raspberry Lemon,11.0,,,N,AqEUBQ,N,verified
1052,134.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Dark Beer,368.0,Y6iD9x,Dragon’s Milk Reserve with Raspberries,Dragon’s Milk Reserve with Raspberries,11.0,,,N,AqEUBQ,N,verified
1053,134.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Dark Beer,1024.0,x3B5d8,Trip in the Woods NARWHAL,Trip in the Woods NARWHAL,9.8,,,N,nHLlnK,N,verified
1054,135.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Strong Beer,8.0,iJ329Y,19 - Golden Belgian Style Ale,19 - Golden Belgian Style Ale,7.0,,,N,TMc6H2,N,verified
1055,136.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Sour Beer,135.0,8nUyoD,Belle Meade Bourbon Sour,Belle Meade Bourbon Sour,,,,Y,p1tFbP,N,verified
1056,136.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Sour Beer,406.0,ULacWY,Fils à Papa IV,Fils à Papa IV,6.5,,,N,uM2jeT,N,verified
1057,136.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Sour Beer,594.0,uzbisB,Incorrigible Reserve,Incorrigible Reserve,4.5,,,N,AqEUBQ,N,verified
1058,136.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Sour Beer,926.0,NZ5gEX,Sour Cherry Ten FIDY,Sour Cherry Ten FIDY,10.0,,,N,q6vJUK,N,verified
1059,136.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Sour Beer,1005.0,QJZFnY,The Pit & The Pendulum with Cherries,The Pit & The Pendulum with Cherries,6.1,,,N,TMc6H2,N,verified
1060,136.0,Hybrid/mixed Beer,Wood- and Barrel-Aged Sour Beer,1098.0,SZbmSL,WTFarmhouse,WTFarmhouse,8.41,,,N,nLsoQ9,N,verified
1061,137.0,Hybrid/mixed Beer,Aged Beer (Ale or Lager),,,,,,,,,,,
1062,138.0,Hybrid/mixed Beer,Other Strong Ale or Lager,22.0,KjumXn,30th Anniversary - Grand Cru,30th Anniversary - Grand Cru,9.2,,,N,nHLlnK,N,verified
1063,138.0,Hybrid/mixed Beer,Other Strong Ale or Lager,457.0,esFZwY,G'Knight Imperial Red IPA,G'Knight Imperial Red IPA,8.7,,,N,q6vJUK,N,verified
1064,138.0,Hybrid/mixed Beer,Other Strong Ale or Lager,623.0,XRsG9K,Kings Dish,Kings Dish,6.8,,,N,IImUD9,N,verified
1065,138.0,Hybrid/mixed Beer,Other Strong Ale or Lager,643.0,2mfXU8,Little Bohemia,Little Bohemia,5.3,,,N,AqEUBQ,N,verified
1066,139.0,Hybrid/mixed Beer,Non-Alcoholic (Beer) Malt Beverages,238.0,jjIwuS,Budweiser Prohibition Brew,Budweiser Prohibition Brew,0.5,,,N,BznahA,N,verified
1067,139.0,Hybrid/mixed Beer,Non-Alcoholic (Beer) Malt Beverages,615.0,e4in1c,Kaliber,Kaliber,0.5,,5.0,N,HaPdSL,N,verified
1068,139.0,Hybrid/mixed Beer,Non-Alcoholic (Beer) Malt Beverages,737.0,n6p2aw,O'Doul's,O'Doul's,0.5,,,N,BznahA,N,verified
1069,140.0,"Mead, Cider, & Perry",Dry Mead,,,,,,,,,,,
1070,141.0,"Mead, Cider, & Perry",Semi-Sweet Mead,,,,,,,,,,,
1071,142.0,"Mead, Cider, & Perry",Sweet Mead,,,,,,,,,,,
1072,143.0,"Mead, Cider, & Perry",Cyser (Apple Melomel),827.0,LDo4fA,Puff The Magic Cyser,Puff The Magic Cyser,8.5,,,N,AqEUBQ,N,verified
1073,144.0,"Mead, Cider, & Perry",Pyment (Grape Melomel),,,,,,,,,,,
1074,145.0,"Mead, Cider, & Perry",Other Fruit Melomel,,,,,,,,,,,
1075,146.0,"Mead, Cider, & Perry",Metheglin,,,,,,,,,,,
1076,147.0,"Mead, Cider, & Perry",Braggot,,,,,,,,,,,
1077,148.0,"Mead, Cider, & Perry",Open Category Mead,,,,,,,,,,,
1078,149.0,"Mead, Cider, & Perry",Common Cider,609.0,J0OjIy,Johnny Appleseed,Johnny Appleseed,5.5,,,N,BznahA,N,verified
1079,150.0,"Mead, Cider, & Perry",English Cider,556.0,4NgQyT,Hop-Scotch,Hop-Scotch,6.2,,,N,VEY3Xa,N,verified
1080,151.0,"Mead, Cider, & Perry",French Cider,,,,,,,,,,,
1081,152.0,"Mead, Cider, & Perry",Common Perry,,,,,,,,,,,
1082,153.0,"Mead, Cider, & Perry",Traditional Perry,,,,,,,,,,,
1083,154.0,"Mead, Cider, & Perry",New England Cider,,,,,,,,,,,
1084,155.0,"Mead, Cider, & Perry",Fruit Cider,,,,,,,,,,,
1085,156.0,"Mead, Cider, & Perry",Apple Wine,,,,,,,,,,,
1086,157.0,"Mead, Cider, & Perry",Other Specialty Cider or Perry,,,,,,,,,,,
1087,158.0,North American Origin Ales,American-Style Imperial Porter,18.0,YZXVKq,25th Anniversary,25th Anniversary,9.8,,,N,IImUD9,N,verified
1088,158.0,North American Origin Ales,American-Style Imperial Porter,91.0,DvxCJ2,Barrel Aged Twenty Five,Barrel Aged Twenty Five,9.8,,,N,IImUD9,N,verified
1089,158.0,North American Origin Ales,American-Style Imperial Porter,210.0,9slIEB,Broken Vow,Broken Vow,,,,N,nHLlnK,N,verified
1090,158.0,North American Origin Ales,American-Style Imperial Porter,294.0,uycrg9,Corsair Buckwheat Porter,Corsair Buckwheat Porter,,,,Y,p1tFbP,N,verified
1091,158.0,North American Origin Ales,American-Style Imperial Porter,335.0,TQaDOh,Death By Coconut (Rum Barrel Aged),Death By Coconut (Rum Barrel Aged),11.5,,,N,q6vJUK,N,verified
1092,158.0,North American Origin Ales,American-Style Imperial Porter,582.0,AVcFA8,Imperial Pecan Porter,Imperial Pecan Porter,9.0,,,N,yX6twV,N,verified
1093,158.0,North American Origin Ales,American-Style Imperial Porter,648.0,DmCMSF,London Calling English Porter Cask,London Calling English Porter Cask,5.3,,,N,AqEUBQ,N,verified
1094,158.0,North American Origin Ales,American-Style Imperial Porter,870.0,7bnlRC,Rye Cocoa Porter - ScareCity #2,Rye Cocoa Porter - ScareCity #2,10.2,,,N,nLsoQ9,N,verified
1095,159.0,German Origin Ales,Adambier,,,,,,,,,,,
1096,160.0,Other Origin,Grodziskie,,,,,,,,,,,
1097,161.0,Malternative Beverages,Flavored Malt Beverage,226.0,VwOYAS,Bud Light Lime Mang-O-Rita,Bud Light Lime Mang-O-Rita,8.0,,,N,BznahA,N,verified
1098,161.0,Malternative Beverages,Flavored Malt Beverage,230.0,YCBXba,Bud Light Straw-Ber-Rita,Bud Light Straw-Ber-Rita,8.0,,,N,BznahA,N,verified
1099,161.0,Malternative Beverages,Flavored Malt Beverage,297.0,bqKaTO,Cran-Ber-Rita,Cran-Ber-Rita,8.0,,,N,BznahA,N,verified
1100,161.0,Malternative Beverages,Flavored Malt Beverage,473.0,17XX3q,GRAPE-A-RITA,GRAPE-A-RITA,,,,N,BznahA,N,verified
1101,161.0,Malternative Beverages,Flavored Malt Beverage,641.0,36DmYw,Lime-a-Rita,Lime-a-Rita,8.0,,,N,BznahA,N,verified
1102,161.0,Malternative Beverages,Flavored Malt Beverage,688.0,ZYOCUN,Mixxtail Firewalker,Mixxtail Firewalker,8.0,,,N,BznahA,N,verified
1103,161.0,Malternative Beverages,Flavored Malt Beverage,689.0,Bs70do,Mixxtail Long Island Iced Tea,Mixxtail Long Island Iced Tea,8.0,,,N,BznahA,N,verified
1104,161.0,Malternative Beverages,Flavored Malt Beverage,799.0,dRGLDH,Peach-a-Rita,Peach-a-Rita,8.0,,,N,BznahA,N,verified
1105,161.0,Malternative Beverages,Flavored Malt Beverage,808.0,NAfiYn,Pine-Apple-Rita,Pine-Apple-Rita,8.0,,,N,BznahA,N,verified
1106,161.0,Malternative Beverages,Flavored Malt Beverage,838.0,NCsyAW,Raz-Ber-Rita,Raz-Ber-Rita,8.0,,,N,BznahA,N,verified
1107,161.0,Malternative Beverages,Flavored Malt Beverage,1065.0,Fkz9Mi,Water-melon-Rita,Water-melon-Rita,8.0,,,N,BznahA,N,verified
1108,162.0,Malternative Beverages,Energy Enhanced Malt Beverage,,,,,,,,,,,
1109,163.0,British Origin Ales,Double Red Ale,,,,,,,,,,,
1110,164.0,North American Origin Ales,Session India Pale Ale,1.0,zTTWa2,11.5° PLATO,11.5° PLATO,4.5,,,N,nHLlnK,N,verified
1111,164.0,North American Origin Ales,Session India Pale Ale,19.0,7z8RTq,3 Weight,3 Weight,4.0,,,N,nHLlnK,N,verified
1112,164.0,North American Origin Ales,Session India Pale Ale,331.0,qgR2pv,DayTime Ale,DayTime Ale,4.65,,5.0,N,nLsoQ9,N,verified
1113,164.0,North American Origin Ales,Session India Pale Ale,395.0,bTNGkO,Experimental Hop Session IPA,Experimental Hop Session IPA,4.6,,,N,nHLlnK,N,verified
1114,164.0,North American Origin Ales,Session India Pale Ale,475.0,wJ9ull,Gravenstime,Gravenstime,4.6,,5.0,N,nLsoQ9,N,verified
1115,164.0,North American Origin Ales,Session India Pale Ale,520.0,JKdiyv,Hash Session IPA,Hash Session IPA,4.2,,,N,TMc6H2,N,verified
1116,164.0,North American Origin Ales,Session India Pale Ale,614.0,FfmdpM,Juicy Wolf,Juicy Wolf,4.8,,,N,q6vJUK,N,verified
1117,164.0,North American Origin Ales,Session India Pale Ale,795.0,Ln4Gn6,Passion Fruit Pinner,Passion Fruit Pinner,4.9,,,N,q6vJUK,N,verified
1118,164.0,North American Origin Ales,Session India Pale Ale,810.0,52gmSJ,Pinner Throwback IPA,Pinner Throwback IPA,4.9,,,N,q6vJUK,N,verified
1119,164.0,North American Origin Ales,Session India Pale Ale,907.0,G5Uxww,Single Hop El Dorado Session IPA,Single Hop El Dorado Session IPA,4.6,,,N,nHLlnK,N,verified
1120,164.0,North American Origin Ales,Session India Pale Ale,934.0,7SC2N0,Southern Hemisphere Session IPA,Southern Hemisphere Session IPA,4.6,,,N,nHLlnK,N,verified
1121,164.0,North American Origin Ales,Session India Pale Ale,1058.0,kZ5YoL,VT Haze,VT Haze,4.1,,,N,VEY3Xa,N,verified
1122,164.0,North American Origin Ales,Session India Pale Ale,1062.0,YH9nbt,Wally Junior,Wally Junior,4.5,,,N,DifSi4,N,verified
1123,165.0,British Origin Ales,Contemporary Gose,769.0,UZD25d,Otra Vez,Otra Vez,4.5,,,N,nHLlnK,N,verified
1124,165.0,British Origin Ales,Contemporary Gose,770.0,cByN2F,Otra Vez Gose With Lime & Agave,Otra Vez Gose With Lime & Agave,4.9,,,N,nHLlnK,N,verified
1125,165.0,British Origin Ales,Contemporary Gose,1030.0,K2y0MV,Trip In the Woods: Tequila-Barrel-Aged Otra Vez,Trip In the Woods: Tequila-Barrel-Aged Otra Vez,7.5,,,N,nHLlnK,N,verified
1126,166.0,Other Origin,"Dutch-Style Kuit, Kuyt or Koyt",,,,,,,,,,,
1127,167.0,Hybrid/mixed Beer,Belgian-style Fruit Beer,968.0,l5VbnF,Sweetwater Dank Tank Big Ol' Belgian Blue Balls,Sweetwater Dank Tank Big Ol' Belgian Blue Balls,9.0,,,N,TMc6H2,N,verified
1128,168.0,Hybrid/mixed Beer,Chili Pepper Beer,,,,,,,,,,,
1129,169.0,Hybrid/mixed Beer,Mixed Culture Brett Beer,,,,,,,,,,,
1130,170.0,Hybrid/mixed Beer,Wild Beer,250.0,GTbXLB,Cambium,Cambium,5.8,,,N,TMc6H2,N,verified
1131,170.0,Hybrid/mixed Beer,Wild Beer,270.0,WHKIRY,Cherry Hotside Sour,Cherry Hotside Sour,4.8,,,N,nLsoQ9,N,verified
1132,170.0,Hybrid/mixed Beer,Wild Beer,307.0,3PGxCQ,Cuvée Jeune Homme,Cuvée Jeune Homme,6.5,,,N,uM2jeT,N,verified
1133,170.0,Hybrid/mixed Beer,Wild Beer,434.0,276GV8,Funkytown,Funkytown,6.0,,,N,VEY3Xa,N,verified
1134,170.0,Hybrid/mixed Beer,Wild Beer,572.0,bp7TkJ,HotSide Sour Mashed DayTime,HotSide Sour Mashed DayTime,4.65,,,N,nLsoQ9,N,verified
1135,170.0,Hybrid/mixed Beer,Wild Beer,687.0,dsVALR,Mischievous,Mischievous,5.5,,,N,AqEUBQ,N,verified
1136,170.0,Hybrid/mixed Beer,Wild Beer,1004.0,Qgkp3b,The Pit & The Pendulum,The Pit & The Pendulum,8.3,,,N,TMc6H2,N,verified
1137,170.0,Hybrid/mixed Beer,Wild Beer,1010.0,0NyrGZ,Through the Brambles,Through the Brambles,6.3,,,N,TMc6H2,N,verified
1138,171.0,North American Origin Ales,Juicy or Hazy Pale Ale,,,,,,,,,,,
1139,172.0,North American Origin Ales,Juicy or Hazy India Pale Ale,527.0,tuyIzW,Hazy Memory,Hazy Memory,7.7,,,N,nLsoQ9,N,verified
1140,172.0,North American Origin Ales,Juicy or Hazy India Pale Ale,711.0,AXkM1P,New England IPA,New England IPA,7.5,,,N,TMc6H2,N,verified
1141,172.0,North American Origin Ales,Juicy or Hazy India Pale Ale,794.0,yjsHPX,Passion Fruit Milkshake Ipa,Passion Fruit Milkshake Ipa,6.2,,,N,nHLlnK,N,verified
1142,173.0,North American Origin Ales,Juicy or Hazy Imperial or Double India Pale Ale,,,,,,,,,,,
1143,174.0,North American Lager,Contemporary American-Style Pilsener,,,,,,,,,,,
1144,175.0,Other Origin,Classic Australian-Style Pale Ale,,,,,,,,,,,
1145,,,,14.0,uIgENV,20th Street Ale Citra,20th Street Ale Citra,7.3,,5.0,N,nHLlnK,N,verified
1146,,,,15.0,WcP2Ww,20th Street Ale Crystal,20th Street Ale Crystal,7.3,,,N,nHLlnK,N,verified
1147,,,,16.0,HyxQE4,20th Street Ale Magnum,20th Street Ale Magnum,7.3,,,N,nHLlnK,N,verified
1148,,,,183.0,8b9X23,Blue Goat,Blue Goat,7.5,,,N,AqEUBQ,N,verified
1149,,,,253.0,80tC1T,Cask-Aid,Cask-Aid,5.5,,5.0,N,nHLlnK,N,verified
1150,,,,544.0,MUXP6K,Hop Bam,Hop Bam,5.8,,,N,nHLlnK,N,verified
1151,,,,553.0,4QXro7,Hop Secret 644,Hop Secret 644,7.0,,,N,nHLlnK,N,verified
1152,,,,612.0,ghPF7u,Juhlia,Juhlia,7.2,,,N,VEY3Xa,N,verified
1153,,,,638.0,xoUVy2,Life and Limb,Life and Limb,10.2,,6.0,N,nHLlnK,N,verified
1154,,,,657.0,C94dnF,Mach 25 Intergalactic Planetary Ale,Mach 25 Intergalactic Planetary Ale,5.0,,,N,nHLlnK,N,verified
1155,,,,811.0,6Q7pkn,Pitch-A-Tent,Pitch-A-Tent,9.0,,5.0,N,nHLlnK,N,verified
1156,,,,841.0,txhujB,Red Tulip,Red Tulip,,,,N,AqEUBQ,N,verified
1157,,,,913.0,CI8j2t,Sleight of Hand,Sleight of Hand,8.3,,,N,nHLlnK,N,verified
1158,,,,956.0,vKqrQm,Summer Gruit Ale,Summer Gruit Ale,5.1,,,N,VEY3Xa,N,verified
1159,,,,1106.0,9GBACV,Zepher Ale,Zepher Ale,7.5,,5.0,N,nLsoQ9,N,verified
